LINEAR ID,Plinear,Pztf,N_L,N_Z,L_chi2r,Z_chi2r,L_chi2,Z_chi2,Lampl,Zampl,BpeakL,BpeakZ,BperiodL,BperiodZ,Periodogram_f,B_score,Blazhko_f
13237486,0.625989,0.625992,166,925,1.1,1.6,1.4,4.4,0.42,0.6,1.644,1.6606,21.4915,15.8265,-,0,-1
13242539,0.537137,0.537144,211,981,1.2,1.6,1.8,3.6,0.96,0.91,1.9323,1.9322,14.1753,14.1834,-,0,-1
13266018,0.571743,0.571743,74,358,1.7,1.5,8.1,5.8,0.72,0.57,1.7959,1.753,21.3356,253.8071,-,0,-1
13269153,0.59948,0.599499,216,1081,1.0,2.3,1.1,8.4,0.7,0.58,1.6995,1.6715,31.8928,293.2551,-,0,-1
13273848,0.587401,0.587401,205,1099,0.9,1.2,0.6,2.0,0.64,0.63,1.7799,1.7061,12.8991,268.8172,-,0,-1
13282721,0.689366,0.689366,238,561,1.8,2.1,5.1,6.1,0.76,0.76,1.5079,1.4854,17.4398,28.7522,-,0,-1
13286196,0.540895,1.654732,231,11,0.8,762.3,0.6,716422.7,0.86,502706.41,1.9011,0.6076,19.1333,303.4901,-,0,-1
13293509,0.516047,0.51605,237,1097,0.8,1.4,1.0,3.0,0.96,0.97,2.0026,1.9702,15.4321,30.8119,-,0,-1
13304510,0.302416,2.101977,176,14,1.9,0.5,28.7,452.2,0.37,274040.18,3.4083,0.4804,9.8396,216.2162,-,0,-1
13313044,0.311291,0.311288,179,367,0.9,1.2,1.2,1.6,0.39,0.28,3.3467,3.2168,7.4457,228.833,-,0,-1
13316420,0.271744,0.271744,175,976,1.1,1.0,1.2,1.2,0.34,0.4,3.7138,3.6862,29.5508,160.2564,-,0,-1
13331395,0.646706,0.646719,194,780,1.2,4.6,5.4,58.3,0.51,0.66,1.5518,1.5572,182.4818,91.4913,-,0,-1
13335662,0.590828,0.590833,249,397,0.8,1.2,1.2,2.5,0.75,1.03,1.7607,1.696,14.6638,289.0173,-,0,-1
13348504,0.611517,0.611548,197,770,1.6,1.7,5.9,6.8,0.85,1.21,1.6714,1.6864,27.7047,19.516,-,0,-1
13355848,0.582595,0.582596,185,269,1.7,2.3,10.4,10.5,0.75,0.78,1.7837,1.7301,14.8644,73.2869,-,0,-1
13374892,0.554892,0.554902,228,342,1.1,1.7,1.4,4.5,0.84,0.86,1.8628,1.8118,16.4894,103.4661,-,0,-1
13379825,0.561948,0.561949,214,345,1.1,4.1,2.4,30.3,0.57,0.56,1.7824,1.7931,351.4938,73.7735,-,0,-1
13419213,0.499342,0.599068,133,625,4.7,4.2,38.8,50.7,1470.68,0.45,2.0289,1.6743,38.117,199.2032,-,0,-1
13423223,0.634672,0.634669,254,872,0.8,2.3,0.9,17.9,0.71,1.04,1.6182,1.6242,23.4659,20.5698,-,0,-1
13425897,0.410449,1.529133,223,19,1.3,0.4,2.2,3.7,0.35,179.44,2.5039,0.6569,14.8082,345.4231,-,0,-1
13437861,0.290601,0.290609,229,599,0.7,1.6,1.2,3.3,0.42,0.41,3.5117,3.4546,14.1733,73.7735,-,0,-1
13438932,0.582164,0.582171,163,145,0.7,1.0,0.8,2.0,0.69,0.55,1.7243,1.7807,151.8603,15.8818,-,0,-1
13459905,0.37853,0.378543,247,660,1.4,5.2,3.4,33.7,0.39,0.37,2.7413,2.6746,10.0538,30.4275,-,0,-1
13474411,0.771227,0.771231,262,561,1.0,1.1,1.6,1.7,0.45,0.63,1.34,1.3544,23.0521,17.316,-,0,-1
13480349,0.594709,0.594713,195,417,0.7,1.1,0.5,1.9,0.83,1.03,1.7285,1.6871,21.2789,178.0944,-,0,-1
13488714,0.493694,0.493695,195,155,1.6,1.9,3.5,4.1,1.08,0.81,2.0482,2.0284,44.0723,354.6099,-,0,-1
13498334,0.578898,0.578944,185,448,1.3,1.9,1.9,9.3,0.93,1.21,1.7968,1.7622,14.403,28.6287,-,0,-1
13506406,0.763981,0.763982,165,535,3.5,0.9,12.5,1.1,0.4,0.48,1.3208,1.3482,83.9278,25.4874,-,0,-1
13509076,0.544273,0.544276,180,332,0.9,1.3,0.7,2.9,0.88,0.67,1.92,1.8401,12.0868,357.7818,-,0,-1
13515755,0.662702,0.662704,186,85,1.4,1.6,3.7,2.3,0.77,0.55,1.5131,1.5118,242.1308,356.5062,-,0,-1
13517578,0.534375,0.534507,228,333,1.4,7.6,3.0,137.3,0.78,0.78,1.9036,1.9368,30.9598,15.1722,-,0,-1
13520331,0.672245,0.672245,229,535,0.9,0.9,1.0,0.8,0.29,0.3,1.5103,1.4977,43.8982,98.7654,-,0,-1
13564163,0.287211,0.28721,177,856,1.0,1.4,1.0,2.6,0.45,0.58,3.5495,3.5094,14.7689,36.1729,-,0,-1
13572414,0.614303,0.61426,153,974,1.1,2.9,1.2,13.1,0.87,0.66,1.638,1.6314,98.2318,293.2551,-,0,-1
13585738,0.47507,0.47504,224,993,5.9,5.6,121.4,42.9,0.83,0.61,2.156,2.1563,19.5714,19.5408,-,0,-1
13587309,0.58091,0.58094,209,810,1.0,3.7,1.6,31.5,0.45,0.76,1.7892,1.7306,14.7591,108.1666,-,0,-1
13596315,0.490818,0.490832,158,1019,1.6,7.2,7.9,107.4,0.81,0.68,2.0719,2.0547,29.0023,57.7701,-,0,-1
13597118,0.677582,1.885216,222,18,1.4,0.3,3.3,0.2,0.63,1183.87,1.5026,0.5353,37.3343,204.7083,-,0,-1
13603454,0.772248,0.772252,242,997,0.6,1.1,0.5,1.7,0.51,0.68,1.2979,1.3539,337.8378,16.9463,-,0,-1
13620414,0.586237,0.586242,237,1168,0.8,1.2,0.9,2.2,0.71,0.99,1.7735,1.7179,14.7809,82.3723,-,0,-1
13633259,0.46549,0.465487,199,86,1.0,1.5,1.1,3.7,1.07,0.78,2.221,2.2196,13.7466,14.0184,-,0,-1
13638780,0.303942,3.791011,140,9,1.0,0.1,1.0,0.0,0.4,96.37,3.3605,0.2719,14.1955,123.6094,-,0,-1
13642503,0.339023,0.339024,237,341,1.3,1.7,2.2,2.9,0.42,0.41,2.9835,2.9796,29.5421,33.3834,-,0,-1
13647779,0.378377,0.756793,211,42,1.2,1.7,1.9,5.1,0.37,0.47,2.7105,1.3333,14.7842,83.9983,-,0,-1
13673198,0.600613,0.600611,187,1060,0.7,1.3,0.5,2.1,0.73,1.0,1.6678,1.6714,357.1429,156.6171,-,0,-1
13674967,0.483086,0.483089,190,915,1.3,2.0,4.4,5.6,1.23,1.06,2.1036,2.1037,29.7752,29.7177,-,0,-1
13691271,0.674774,0.674792,100,71,0.7,0.9,0.8,1.5,0.66,0.48,1.5085,1.5234,37.7501,24.0964,-,0,-1
13693109,0.331277,0.331277,239,367,0.9,1.2,4.6,1.5,0.29,0.47,3.1008,3.0253,12.1655,149.1424,-,0,-1
13702405,0.498593,0.520626,220,554,5.5,1.7,60.4,9.3,7.94,1.07,2.0143,1.9618,115.0086,24.3902,-,0,-1
13705378,0.357486,0.35749,250,397,0.9,1.9,1.0,5.0,0.4,0.58,2.8341,2.9001,27.1702,9.7272,-,0,-1
13711306,0.999933,0.494869,175,736,13.2,1.2,234.4,2.6,6245.98,1.1,1.018,2.0297,55.788,110.9878,-,0,-1
13712985,0.333013,0.349092,205,241,17.1,1.6,168.8,2.7,12.62,0.68,3.0061,2.935,312.0125,14.2035,-,0,-1
13714791,0.340107,0.340118,146,375,1.4,1.1,3.5,1.7,0.36,0.41,2.9728,2.9728,30.6748,30.5904,-,0,-1
13716218,0.997479,0.562269,103,737,5.9,2.6,60.3,17.0,105.58,0.6,1.0245,1.8083,45.5581,33.557,-,0,-1
13716339,0.517064,0.51707,178,331,1.1,2.1,5.5,8.3,1.12,1.34,2.0028,1.9684,14.5296,29.074,-,0,-1
13716945,0.334264,0.334262,133,100,1.6,0.8,3.0,0.7,0.35,0.28,3.0538,2.9972,16.081,180.6685,-,0,-1
13733154,0.49865,0.490886,212,343,7.4,1.7,86.6,9.3,45.94,0.97,2.0396,2.0543,29.2141,58.1734,-,0,-1
13740631,0.622072,0.622084,191,135,1.3,2.8,4.7,18.4,0.64,0.69,1.6441,1.6107,27.3411,311.5265,-,0,-1
13752690,0.655833,0.655827,186,565,0.7,1.2,0.5,2.5,0.62,0.6,1.5689,1.5688,22.6398,22.7221,-,0,-1
13782315,0.631429,0.631425,235,1131,0.8,1.0,0.6,1.8,0.48,0.47,1.6574,1.6387,13.574,18.2,-,0,-1
13789361,0.608271,0.997639,229,38,0.9,3.9,1.1,68.0,0.45,48.13,1.6469,1.0309,339.5586,35.0385,-,0,-1
13796841,0.261218,1.355619,179,34,4.8,3.5,22.7,14.8,0.96,1.67,3.831,0.7511,355.2398,74.3218,-,0,-1
13803688,0.467177,0.467179,177,150,1.0,1.6,2.7,5.1,0.88,0.83,2.2094,2.2094,14.5159,14.5106,-,0,-1
13806334,0.563458,0.56346,194,463,1.6,2.0,3.7,7.8,0.91,1.29,1.8508,1.8507,13.1579,13.1614,-,0,-1
13806757,0.652095,0.652121,225,605,1.4,3.4,4.5,33.4,0.78,0.76,1.595,1.5948,16.2707,16.2906,-,0,-1
13811074,0.508439,0.508451,227,637,3.6,4.0,31.5,40.1,0.6,0.8,1.9848,1.9848,55.4939,55.5401,-,0,-1
13814018,0.652288,0.652279,263,650,0.8,1.4,0.8,2.6,0.31,0.3,1.5964,1.5533,15.7803,49.3583,-,0,-1
13841481,0.605039,0.605049,218,676,0.8,1.1,0.8,1.9,0.6,0.55,1.6866,1.6609,29.5683,122.6242,-,0,-1
13843839,0.347787,0.650251,183,218,2.8,1.0,15.2,1.4,0.54,0.63,2.8877,1.5407,80.6452,356.5062,-,0,-1
13859117,0.653522,0.653521,190,681,0.8,1.3,0.9,2.3,0.74,0.72,1.5485,1.5851,54.615,18.1967,-,0,-1
13865387,0.381571,0.381609,215,788,0.7,3.5,0.5,15.7,0.38,0.51,2.6236,2.662,350.8772,24.1022,-,0,-1
13866427,0.499351,0.521973,206,917,3.3,2.4,12.6,19.2,304.08,0.86,2.0089,1.9593,159.3625,23.007,-,0,-1
13871104,0.53689,0.5369,202,336,0.9,1.6,0.8,5.9,0.92,1.19,1.9327,1.9326,14.2592,14.2704,-,0,-1
13883388,0.606614,0.606616,215,535,0.9,1.0,1.2,1.6,0.52,0.56,1.7135,1.6703,15.3905,45.8295,-,0,-1
13900437,0.582457,0.582465,192,221,0.9,1.5,1.0,2.8,0.43,0.69,1.7507,1.788,29.5727,14.0459,-,0,-1
13907158,0.548644,0.548632,214,893,1.4,2.2,2.4,8.9,0.92,0.83,1.8905,1.8827,14.7417,16.6625,-,0,-1
13914040,0.769217,0.38448,187,855,0.9,1.3,1.6,3.8,0.42,0.36,1.3339,2.6044,29.5247,287.7698,-,0,-1
13914778,0.582842,0.582842,208,854,0.7,1.1,0.7,1.9,0.67,0.96,1.7862,1.7573,14.1924,24.0616,-,0,-1
13917101,0.549683,0.549672,178,718,2.1,5.3,12.5,37.3,0.7,0.82,1.9012,1.8804,12.1929,16.3572,-,0,-1
13945144,0.582669,0.582667,227,780,1.0,2.6,1.5,16.4,0.91,1.07,1.7878,1.7326,13.9733,61.1621,-,0,-1
13950339,0.499344,0.998432,245,36,4.8,3.9,41.7,257.0,649.68,162.77,2.0258,1.0102,43.1127,115.942,-,0,-1
13957426,0.521499,1.097039,240,16,2.0,0.1,10.1,0.1,1.05,397.32,1.9602,0.9191,23.4714,133.0672,-,0,-1
13968909,0.558766,0.558765,225,312,0.7,1.4,0.8,3.0,0.75,0.58,1.8235,1.8606,29.5247,14.0885,-,0,-1
13970971,0.624584,0.624581,199,1184,1.3,1.6,1.9,3.7,0.88,0.88,1.6183,1.6666,58.0215,15.2579,-,0,-1
13977155,0.621672,0.621676,220,2274,1.0,2.2,1.6,11.0,0.53,0.53,1.6608,1.6791,19.1443,14.1774,-,0,-1
13984143,0.64734,0.647352,235,384,0.9,1.1,0.9,1.8,0.31,0.25,1.601,1.5738,17.7746,34.4709,-,0,-1
14023650,0.602928,0.602924,195,1192,1.0,1.3,1.4,2.3,0.65,0.61,1.735,1.6748,13.0856,61.6333,-,0,-1
14025578,0.499254,0.514599,219,1187,2.8,1.7,17.6,4.1,45.27,1.04,2.0328,1.973,33.4952,33.6474,-,0,-1
14034653,0.590288,0.590292,166,376,0.8,1.1,1.0,1.8,0.76,0.66,1.7283,1.7004,29.2269,157.8532,-,0,-1
14052247,0.499242,0.521165,228,690,4.9,2.3,36.8,7.6,5.35,1.34,2.0115,2.0026,117.9245,11.9325,-,0,-1
14076193,0.547682,0.547686,187,507,1.1,2.3,3.7,11.6,0.86,0.85,1.8287,1.9075,353.3569,12.2534,-,0,-1
14078886,0.47711,0.477122,197,84,1.2,1.8,2.0,9.3,0.78,0.71,2.1608,2.1426,15.4095,21.4018,-,0,-1
14083195,0.78233,0.263938,53,453,2.4,1.7,6.8,2.9,9.68,0.25,1.2935,3.8971,65.3168,9.2306,-,0,-1
14096577,0.642947,0.642955,194,221,0.9,1.2,16.5,2.1,0.9,1.32,1.6288,1.5904,13.6193,28.5103,-,0,-1
14104735,0.616861,0.616862,204,214,1.1,0.8,1.8,1.0,0.4,0.55,1.6312,1.6935,98.912,13.8179,-,0,-1
14114435,0.3347,1.757971,125,18,1.1,1.4,1.9,10.6,0.35,13422.05,3.0809,0.5918,10.7336,43.6015,-,0,-1
14133630,0.726289,0.726288,180,392,1.2,1.2,1.7,2.1,0.44,0.61,1.4424,1.4395,15.2695,15.9655,-,0,-1
14140470,0.626006,0.626008,225,445,0.7,1.5,0.7,3.2,0.59,0.87,1.6606,1.6605,15.8366,15.8466,-,0,-1
14142720,0.651045,0.649888,223,146,0.9,4.1,1.3,17.8,0.57,0.44,1.6053,1.6105,14.4186,13.9237,-,0,-1
14148882,0.4167,0.416688,233,990,0.9,1.7,1.0,3.7,0.35,0.35,2.4703,2.4046,14.1914,210.5263,-,0,-1
14149087,0.620443,0.620444,239,468,0.7,1.3,0.6,2.2,0.51,0.72,1.6146,1.6844,352.1127,13.7571,-,0,-1
14153889,0.295131,0.295111,228,515,2.9,1.8,24.1,5.1,0.46,0.62,3.458,3.3968,14.3565,121.3592,-,0,-1
14155360,0.552032,0.552022,191,647,1.9,3.5,5.8,23.6,0.55,0.64,1.8143,1.8907,357.7818,12.6247,-,0,-1
14155972,1.136382,1.081282,45,34,2.9,4.2,11.4,53.0,10.09,56.18,0.88,0.944,0.0,52.233,-,0,-1
14160259,0.274784,0.274779,201,661,1.0,1.2,1.4,2.1,0.42,0.4,3.6963,3.6633,17.5239,41.7101,-,0,-1
14160995,0.575593,0.575609,201,87,0.8,1.7,0.7,2.9,0.78,1.08,1.7961,1.7701,17.0213,30.525,-,0,-1
14167663,0.274593,0.274595,189,639,1.0,1.3,1.0,2.1,0.3,0.3,3.8119,3.7139,5.8775,13.8485,-,0,-1
14175387,0.499238,0.517567,213,148,5.4,1.3,33.5,2.3,4.8,0.78,2.0269,1.9674,41.9199,28.3366,-,0,-1
14178112,0.556165,0.556162,250,630,2.2,4.1,17.2,29.6,0.71,0.69,1.8665,1.8024,14.6071,228.5714,-,0,-1
14184302,0.362134,0.362134,172,149,1.2,1.5,1.2,4.4,0.55,0.37,2.8835,2.7642,8.1913,355.8719,-,0,-1
14193913,0.565065,0.565083,224,510,5.2,9.5,54.9,128.1,0.78,1.02,1.8462,1.8046,13.0736,28.6123,-,0,-1
14194241,0.604473,0.604468,245,531,0.8,1.7,1.0,4.8,0.96,1.28,1.6571,1.6652,356.5062,92.4214,-,0,-1
14197910,0.532189,0.532193,222,612,0.9,1.7,0.9,5.6,0.89,0.95,1.941,1.9409,16.146,16.1668,-,0,-1
14211532,0.496891,0.496879,186,541,1.1,7.1,2.2,117.8,0.62,1.02,2.0463,2.0162,29.634,275.8621,-,0,-1
14219893,0.590623,0.590622,191,544,0.8,1.1,0.6,1.9,0.63,0.88,1.6961,1.7015,334.4482,119.6888,-,0,-1
14225011,0.61038,0.610382,167,1819,1.0,1.1,1.2,2.4,0.69,0.92,1.6486,1.6436,96.9462,187.9699,-,0,-1
14229885,0.600104,0.600114,260,614,1.2,1.5,2.5,4.1,0.99,0.97,1.6796,1.6708,75.815,224.4669,-,0,0
14233422,0.472197,0.472201,191,1070,1.0,2.5,2.0,16.5,0.87,0.83,2.1855,2.1752,14.7591,17.3913,-,0,-1
14236777,0.535302,0.535298,185,342,0.8,2.1,2.0,8.3,1.18,1.52,1.9354,1.9354,14.8588,14.8633,-,0,-1
14237419,0.5815,0.58148,219,85,0.9,2.0,1.0,5.9,0.79,0.54,1.7226,1.7468,349.0401,37.0233,-,0,-1
14240885,0.564398,0.564394,233,341,1.1,2.7,1.6,12.1,1.0,1.3,1.8269,1.8488,18.1604,12.9963,-,0,-1
14243082,0.614278,0.61428,212,168,0.6,1.3,0.6,2.4,0.55,0.43,1.6873,1.6333,16.8322,185.3568,-,0,-1
14249062,0.498608,0.538279,156,342,3.9,5.9,16.5,52.5,33.8,0.83,2.0809,1.9302,13.2846,13.8036,-,0,-1
14272108,0.499362,0.643319,174,699,3.6,1.5,19.7,4.1,24.65,0.92,2.025,1.5579,44.5236,288.6003,-,0,-1
14274013,0.333037,0.348962,223,835,3.7,4.9,8.8,43.3,3.49,0.55,3.0084,2.9356,173.4605,14.3031,-,0,-1
14299756,0.530149,0.530152,225,2072,1.2,3.7,1.9,43.7,0.93,1.15,1.9201,1.9445,29.5552,17.1777,-,0,-1
14303456,0.546045,0.546015,212,995,1.2,2.5,2.5,14.2,0.76,0.7,1.917,1.9171,11.6761,11.6809,-,0,-1
14305083,0.55639,0.556388,198,217,1.0,1.4,1.5,3.2,0.84,0.65,1.8741,1.8001,13.0141,355.2398,-,0,-1
14310401,0.594513,0.594591,220,1028,1.6,4.5,4.8,51.0,0.86,0.54,1.7173,1.6852,28.397,293.2551,-,0,-1
14315049,0.573357,0.573354,169,1194,1.2,1.4,1.6,3.0,0.7,0.68,1.7718,1.7495,36.1272,186.5672,-,0,-1
14318376,0.633837,0.63384,236,1022,0.8,1.0,0.7,1.3,0.3,0.31,1.6116,1.6277,29.4507,20.008,-,0,-1
14328993,0.340514,0.340511,238,1155,0.9,1.4,1.3,2.9,0.36,0.35,2.971,2.9711,29.1545,29.1248,-,0,-1
14351896,0.676893,0.676877,245,1108,1.0,1.1,1.6,1.8,0.43,0.47,1.5282,1.528,19.6696,19.7511,-,0,-1
14372790,0.334053,0.334047,235,167,1.0,1.0,1.3,1.4,0.32,0.26,3.0612,2.9981,14.7885,220.9945,-,0,-1
14374443,0.65961,0.659621,196,2296,1.6,1.2,3.1,2.7,0.68,0.71,1.5499,1.5426,29.5203,37.6152,-,0,-1
14385018,0.576076,0.576067,192,1788,0.9,2.8,1.0,20.6,0.89,1.24,1.8034,1.7393,14.8038,294.1176,-,0,-1
14396814,0.483136,0.483141,205,1042,1.5,4.9,3.5,75.6,0.78,1.06,2.1037,2.1033,29.4724,29.8151,-,0,-1
14398096,0.534222,0.534216,183,385,0.9,1.4,1.1,2.2,1.03,0.73,1.9373,1.9373,15.2835,15.287,-,0,-1
14400528,0.679063,0.679054,167,1041,1.0,1.1,3.2,2.0,0.72,0.98,1.5327,1.5301,16.6514,17.411,-,0,-1
14404377,0.849158,0.849157,212,809,0.6,0.8,0.6,0.8,0.34,0.37,1.2256,1.1837,20.8616,164.2036,-,0,-1
14407874,0.572998,0.573001,196,364,0.8,1.2,0.9,1.7,0.67,0.5,1.8127,1.7494,14.8126,240.3846,-,0,-1
14418194,0.552462,0.552465,213,350,0.9,1.5,1.0,4.1,1.0,1.29,1.8749,1.8743,15.4392,15.5715,-,0,-1
14426666,2.499415,2.356965,155,16,2.6,0.6,16.0,2.5,0.94,9533.08,0.4143,0.4285,70.2494,236.9668,-,0,-1
14455191,0.499999,0.49938,118,63,2.8,6.7,13.1,83.9,5.29,52.12,2.0041,2.0054,246.6091,346.0208,-,0,-1
14455693,0.269469,0.269472,196,501,2.1,2.0,12.5,3.6,0.22,0.24,3.7477,3.7245,27.2702,73.9645,-,0,-1
14467112,0.499336,0.502435,200,227,10.9,3.2,196.4,16.3,2475.74,1.45,2.0149,2.0027,81.5661,80.4182,-,0,-1
14468802,0.519538,0.519552,181,318,1.0,1.8,1.4,13.1,0.89,0.79,2.0056,1.9637,12.3808,25.6345,-,0,-1
14490804,0.622006,0.622024,202,136,0.8,1.1,0.7,1.7,0.95,0.76,1.6418,1.6453,29.36,26.5957,-,0,-1
14497809,0.47799,0.477991,212,593,0.7,2.1,0.7,9.6,1.07,1.09,2.1619,2.1368,14.3297,22.3839,-,0,-1
14500248,0.323467,0.323471,206,605,1.0,1.7,1.1,2.6,0.34,0.32,3.1598,3.1345,14.6488,23.2612,-,0,-1
14505695,0.501623,0.501627,173,131,1.8,2.5,9.2,10.6,0.63,0.6,1.9981,1.9963,216.4502,356.5062,-,0,-1
14511201,0.794311,0.397174,209,469,1.3,4.2,1.9,25.8,0.45,0.55,1.293,2.5287,29.3513,91.4077,-,0,-1
14516222,0.671726,0.671725,230,476,0.9,1.3,0.9,2.4,0.83,1.15,1.5168,1.5167,35.5745,35.7207,-,0,-1
14520582,0.644803,0.644773,184,638,1.8,4.0,11.9,50.9,0.74,0.62,1.5878,1.583,27.0709,31.1915,-,0,-1
14523103,0.333631,0.6465,87,335,5.9,2.3,84.6,8.5,0.81,1.09,3.1209,1.5762,8.0952,34.031,-,0,-1
14530677,0.570884,0.570883,178,632,0.9,1.3,3.6,2.4,0.66,0.64,1.8198,1.7563,14.6724,218.3406,-,0,-1
14534492,0.316892,0.964224,196,41,1.8,10.2,4.8,147.6,0.59,43.32,3.1557,1.0438,0.0,148.5884,-,0,-1
14539006,0.397167,0.660015,197,645,3.5,1.4,14.0,3.8,0.52,0.62,2.585,1.5398,14.8832,40.4694,-,0,-1
14539636,0.605183,0.99976,206,43,0.7,19.3,0.7,591.6,1.05,3458.71,1.6603,1.0417,127.2265,24.1109,-,0,-1
14550152,0.608623,0.608628,220,650,1.2,1.5,2.2,3.4,0.93,0.91,1.6784,1.6479,28.3286,207.4689,-,0,-1
14565845,0.608925,0.608928,248,213,1.6,1.2,3.5,1.6,0.4,0.37,1.6788,1.6503,27.3785,123.533,-,0,-1
14574896,0.453983,0.453988,195,530,0.7,2.5,0.8,11.4,1.19,1.53,2.2325,2.3027,33.6134,10.0,-,0,-1
14575869,0.295997,0.295997,203,560,0.8,1.5,0.9,3.0,0.44,0.63,3.5079,3.3866,7.7214,122.3242,-,0,-1
14615412,0.750546,0.75054,215,284,0.6,0.9,0.4,0.9,0.28,0.41,1.3826,1.3379,19.8866,180.1802,-,0,-1
14628814,0.607999,0.608,172,226,1.0,0.9,15.5,1.1,0.29,0.47,1.6476,1.6817,351.4938,27.0673,-,0,-1
14628886,0.594382,0.594389,164,227,1.2,1.1,2.2,2.1,0.7,1.04,1.719,1.7019,27.3411,51.3215,-,0,-1
14635658,0.53321,0.533212,186,289,0.8,2.1,0.6,8.5,0.99,1.05,1.9208,1.9391,22.0313,15.7146,-,0,-1
14659554,0.604166,0.604138,232,970,0.9,3.7,0.8,22.3,0.47,0.7,1.723,1.6601,14.7514,207.0393,-,0,-1
14665097,0.304004,0.304004,194,833,0.8,1.2,0.7,2.0,0.45,0.63,3.4031,3.4315,8.7935,7.038,-,0,-1
14682208,0.518281,0.518303,202,1104,1.0,2.5,1.5,17.7,0.73,1.18,2.0027,1.9661,13.6565,27.2591,-,0,-1
14685228,0.556186,0.556188,201,1079,1.1,2.0,2.0,8.1,0.7,1.01,1.8656,1.8662,14.7885,14.6552,-,0,-1
14685889,0.586432,0.586438,105,63,1.8,2.3,2.9,6.1,1.01,0.8,1.7574,1.7089,19.1589,267.3797,-,0,-1
14693239,0.764501,0.382266,209,762,1.6,2.7,2.7,12.6,0.35,0.53,1.3355,2.6194,36.4697,295.421,-,0,-1
14698421,0.696573,0.696557,226,1131,1.0,1.2,1.4,2.5,0.75,1.09,1.5032,1.4462,14.7973,94.2063,-,0,-1
14699977,0.527259,0.527259,207,1144,0.7,1.7,0.6,4.2,0.9,1.22,1.9497,1.9497,18.8359,18.8448,-,0,-1
14700479,0.570615,0.570611,207,1144,1.0,1.2,1.7,3.8,0.67,0.92,1.8205,1.8359,14.6983,11.9904,-,0,-1
14728077,0.684491,0.684482,127,1062,0.9,4.6,1.1,38.1,0.51,0.68,1.5228,1.4644,16.1734,288.6003,-,0,-1
14738928,1.204369,0.401915,167,353,1.6,5.2,3.9,25.0,0.37,0.36,0.8652,2.4987,28.6697,94.0291,-,0,-1
14742763,0.834235,0.310196,85,361,1.6,1.2,3.9,2.0,71.62,0.69,1.2182,3.3329,51.2426,9.1604,-,0,-1
14758749,0.536492,0.536476,175,1097,1.1,4.4,1.5,56.9,0.91,1.07,1.9333,1.9334,14.4279,14.4207,-,0,-1
14759918,0.353831,1.243726,211,17,0.9,0.9,0.9,15.5,0.36,474.23,2.9278,0.8121,9.8396,123.533,-,0,-1
14761159,0.584358,0.584354,179,1105,1.0,1.4,1.8,3.0,0.73,1.02,1.7453,1.7147,29.4118,297.619,-,0,-1
14761509,0.65104,4.872302,199,10,0.9,0.0,2.0,0.0,0.69,926.75,1.5582,0.211,45.0857,173.0104,-,0,-1
14772364,0.499364,0.506454,77,1195,2.0,2.5,8.8,13.5,3576.77,0.8,2.0306,1.9886,35.6189,70.8215,-,0,-1
14773579,0.557481,0.557481,191,788,1.1,1.3,1.2,2.1,0.79,1.06,1.8183,1.8276,40.7083,29.5814,-,0,-1
14783731,0.614481,0.614487,186,1140,0.7,1.1,0.6,1.6,0.48,0.44,1.6952,1.6335,14.7569,162.6016,-,0,-1
14785361,0.499347,0.521014,187,1134,2.5,3.7,10.4,25.8,205.02,0.88,2.0077,1.961,194.9318,23.9866,-,0,-1
14791783,0.237689,0.237681,193,337,0.8,1.5,0.7,3.0,0.38,0.49,4.2749,4.3069,14.7623,10.0386,-,0,-1
14794050,0.333846,0.667699,136,423,0.9,2.8,0.9,10.7,0.34,0.38,3.0683,1.5105,13.7174,77.8816,-,0,-1
14797336,0.27246,0.27246,238,350,1.3,1.4,1.8,4.0,0.39,0.56,3.741,3.8379,14.1423,5.9659,-,0,-1
14800585,0.679113,0.679114,215,382,0.8,1.0,0.7,1.4,0.52,0.69,1.5331,1.5329,16.5044,16.5645,-,0,-1
14809571,0.560163,0.560155,97,601,1.0,1.2,0.9,2.1,0.85,0.76,1.84,1.8577,18.2482,13.7912,-,0,-1
14815330,0.498601,0.52956,181,399,7.5,2.0,59.3,6.6,53.81,1.38,2.0521,1.9455,21.5008,17.4978,-,0,-1
14822071,0.588794,0.588795,171,133,1.0,1.1,1.2,2.5,0.71,0.55,1.7708,1.742,13.8017,22.9069,-,0,-1
14829773,0.613531,0.613535,207,824,0.8,1.1,0.7,2.4,0.58,0.58,1.6686,1.6891,25.8331,16.8976,-,0,-1
14839148,0.327501,0.327504,172,524,0.8,1.0,0.8,1.7,0.38,0.36,3.1485,3.0774,10.5169,41.7014,-,0,-1
14841252,0.589466,0.589471,205,337,0.7,1.4,0.5,2.5,0.54,0.75,1.7187,1.7371,45.0248,24.6154,-,0,-1
14845642,0.334723,0.334722,116,309,0.9,4.4,0.8,24.4,0.35,0.36,3.0908,2.9965,9.688,112.1076,-,0,-1
14846415,1.222807,0.507174,45,312,2.6,1.6,13.3,3.6,92.43,0.85,0.8243,1.9872,153.8462,64.3915,-,0,-1
14853646,0.705186,0.705189,161,229,1.2,1.1,1.6,2.9,0.75,0.99,1.4786,1.4745,16.5248,17.7132,-,0,-1
14879326,0.477415,0.47742,208,392,1.2,2.9,2.7,25.9,1.09,1.51,2.1405,2.1405,21.7817,21.7628,-,0,-1
