LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
22244704,2.135389,0.651565,1.393477,0.305127,356,0.2434816670833371,5.4,1.6,0.4089572259605483,7.2,1.8,16.28,0.3,62,0.0284075889674286,1.3,1.0,0.2873107349966129,89.7,8.9,15.0,0.43,0.4683,0.4728,222.9654,0.074,5.3191,1.5348,1.5836,20.4939,0.0872,4.7024,0.13,1.06484,L,,,
22499844,0.281905,0.651565,0.466735,2.311293,570,0.2022928099805829,4.8,1.8,1.0737238761313197,11.0,2.8,15.71,0.27,62,0.0284075889674286,1.3,1.0,0.5806844610190659,111.7,11.9,15.0,0.43,3.5473,3.5811,29.5465,0.0091,21.5955,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.79201,,,6.0,period
22582512,0.363573,0.651565,0.507569,1.792116,334,0.1601562580936745,2.3,1.1,0.94991636052063,6.2,2.0,16.11,0.26,62,0.0284075889674286,1.3,1.0,0.1695432665576702,102.5,9.8,15.0,0.43,2.7505,2.7533,352.7337,0.0189,12.9623,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,0.56739,,,6.0,period
22587580,0.140417,0.651565,0.395991,4.640215,311,0.0892611834317985,35.5,3.9,0.9901545122534368,209.3,15.5,14.64,0.58,62,0.0284075889674286,1.3,1.0,0.4340588290841431,104.1,10.3,15.0,0.43,7.1217,7.1582,27.3785,0.0098,38.6854,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,1.29081,,L,6.0,period
22757743,0.116618,0.651565,0.384092,5.587174,384,0.1723962741922834,15.7,3.7,1.8611397685401128,69.4,9.5,14.9,0.36,62,0.0284075889674286,1.3,1.0,0.1332218126629137,79.9,9.1,15.0,0.43,8.575,8.6089,29.4724,0.0118,50.1942,1.5348,1.5836,20.4939,0.0872,4.7024,0.07,1.39276,,L,7.0,period
22761613,0.351696,0.651565,0.50163,1.852637,542,0.1466463640130937,4.2,1.3,0.8789978610362518,11.6,2.5,15.47,0.23,62,0.0284075889674286,1.3,1.0,0.3065404013688563,91.3,7.6,15.0,0.43,2.8434,2.8772,29.5334,0.0193,23.2355,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,0.59779,,,6.0,period
22849777,0.134066,0.651565,0.392816,4.860032,427,0.0626839551944972,16.7,2.8,1.1994286822342084,225.4,16.9,14.42,0.55,62,0.0284075889674286,1.3,1.0,0.3757610589566816,104.3,10.8,15.0,0.43,7.459,7.4929,29.5465,0.0131,46.5841,1.5348,1.5836,20.4939,0.0872,4.7024,0.12,1.31741,,L,7.0,period
22851131,0.355975,0.651565,0.50377,1.830367,455,0.3035028151550212,1.3,1.1,1.0341388176546542,2.8,1.7,16.48,0.25,62,0.0284075889674286,1.3,1.0,0.4125016342200563,97.4,10.2,15.0,0.43,2.8092,2.8261,59.0145,0.0163,16.3829,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.58676,,,6.0,period
22856184,0.187012,0.651565,0.419288,3.484081,527,0.1180587021766243,25.5,3.9,1.5140195144143134,148.9,13.8,14.36,0.37,62,0.0284075889674286,1.3,1.0,0.1694691339904431,80.0,7.3,15.0,0.43,5.3472,5.3811,29.5334,0.0182,32.6359,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,1.10796,,L,7.0,period
22862090,0.141215,0.651565,0.39639,4.613993,529,0.0586298288500176,2.6,1.5,1.0374302448902424,43.4,6.7,15.48,0.7,62,0.0284075889674286,1.3,1.0,0.532188733123702,109.9,11.6,15.0,0.43,7.0814,7.1153,29.4942,0.0107,42.844,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,1.28749,,,6.0,period
22941137,0.149422,0.651565,0.400493,4.360569,323,0.0664876057578699,7.0,2.6,1.6713626428226156,107.2,11.2,14.95,0.66,62,0.0284075889674286,1.3,1.0,0.3294830212966302,105.9,11.1,15.0,0.43,6.6925,6.7263,29.5902,0.005,22.445,1.5348,1.5836,20.4939,0.0872,4.7024,0.23,1.25381,,L,8.0,period
22949764,0.133661,0.651565,0.392613,4.874758,304,0.0564782260173639,2.0,1.2,0.7586761333518943,34.5,6.1,15.51,0.69,62,0.0284075889674286,1.3,1.0,0.7762742130569057,122.4,12.5,15.0,0.43,7.4816,7.5521,14.1894,0.0022,11.63,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.31912,,,6.0,period
22955409,0.162995,0.651565,0.40728,3.997454,261,0.1446192212837764,12.3,3.7,0.8644200162315346,58.5,6.5,15.21,0.58,62,0.0284075889674286,1.3,1.0,0.3722099400234143,110.5,13.3,15.0,0.43,6.1351,6.3418,4.8393,0.0032,9.3098,1.5348,1.5836,20.4939,0.0872,4.7024,0.15,1.19959,,L,6.0,period
22969930,0.191274,0.651565,0.421419,3.406448,284,0.1414323085548548,63.3,7.1,1.0717797599014405,332.6,20.5,14.21,0.55,62,0.0284075889674286,1.3,1.0,0.291552036778645,98.8,9.4,15.0,0.43,5.2281,5.2987,14.1703,0.0071,13.2119,1.5348,1.5836,20.4939,0.0872,4.7024,0.12,1.09224,,L,8.0,period
23008936,0.181215,0.651565,0.41639,3.595536,319,0.2054275839512672,1.9,1.3,1.0475749756758377,6.2,2.7,15.79,0.26,62,0.0284075889674286,1.3,1.0,0.1822555223632803,65.6,9.8,15.0,0.43,5.5183,5.5418,42.526,0.0068,25.578,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.12959,,,6.0,period
23074578,0.155508,0.651565,0.403536,4.189913,562,0.0951821929368566,0.7,0.7,1.84550770093678,5.3,2.4,16.73,0.75,62,0.0284075889674286,1.3,1.0,0.3751436060202651,97.2,11.7,15.0,0.43,6.4305,6.4644,29.5029,0.0154,46.7484,1.5348,1.5836,20.4939,0.0872,4.7024,0.32,1.22928,,,6.0,period
23079661,1.244425,0.651565,0.947995,0.523587,541,0.1407510358601122,35.2,3.1,0.662445293407725,60.3,2.8,14.56,0.27,62,0.0284075889674286,1.3,1.0,0.2468490857701352,84.3,10.4,15.0,0.43,0.8036,0.8161,79.8403,0.02,7.4788,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.62538,,L,8.0,period
23150330,0.189511,0.651565,0.420538,3.438138,554,0.0815079100751548,16.2,2.8,1.2159594950391202,137.1,11.6,14.39,0.39,62,0.0284075889674286,1.3,1.0,0.3212786756407096,101.2,13.1,15.0,0.43,5.2767,5.3106,29.5116,0.0209,39.1991,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,1.09872,,L,6.0,period
23202141,0.16296,0.651565,0.407262,3.998312,538,0.1996311621352985,20.4,4.1,2.375990544189731,76.8,9.7,14.61,0.25,62,0.0284075889674286,1.3,1.0,0.4369563024977074,111.6,13.0,15.0,0.43,6.1365,6.1704,29.5159,0.0129,38.6455,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.19973,,L,8.0,period
23245985,0.158847,0.651565,0.405206,4.10184,285,0.1907560052533716,3.6,1.1,0.8692155079496362,6.8,2.5,15.86,0.23,62,0.0284075889674286,1.3,1.0,0.3290285161653472,81.0,10.4,15.0,0.43,6.2954,6.3319,27.3785,0.0034,16.1014,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.21597,,,6.0,period
23331432,0.323152,0.651565,0.487358,2.01628,254,0.0474913540858457,2.7,1.4,0.3228041157064446,22.8,2.3,15.27,0.68,62,0.0284075889674286,1.3,1.0,0.488198253026327,113.6,11.2,15.0,0.43,3.0945,3.0973,357.7818,0.0131,18.7229,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,0.67386,,,6.0,period
23582798,0.138554,0.651565,0.39506,4.702607,356,0.175137298055836,11.5,2.8,1.155197474123027,47.4,7.0,14.83,0.26,62,0.0284075889674286,1.3,1.0,0.3584662125177508,98.6,11.8,15.0,0.43,7.2174,7.2539,27.3486,0.009,39.0432,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.29856,,L,8.0,period
23623155,0.14323,0.651565,0.397397,4.549082,308,0.0814807846316481,5.4,2.2,1.22032159644167,68.0,8.9,15.17,0.59,62,0.0284075889674286,1.3,1.0,0.7801931883222725,118.2,14.0,15.0,0.43,6.9818,7.0184,27.3598,0.0038,15.0228,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.27916,,,6.0,period
23640732,0.456775,0.651565,0.55417,1.426446,251,0.2571838516678797,1.2,1.1,0.6594757447198201,2.5,1.7,16.33,0.24,62,0.0284075889674286,1.3,1.0,0.2193101565053896,87.6,8.6,15.0,0.43,2.1893,2.2015,81.9336,0.0161,7.0085,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.3515,,,6.0,period
23686677,0.151752,0.651565,0.401658,4.293617,317,0.0852820535373888,3.8,1.9,1.380150600284915,48.4,7.3,15.29,0.68,62,0.0284075889674286,1.3,1.0,0.281015014386881,101.0,11.2,15.0,0.43,6.5897,6.6603,14.1613,0.0098,30.4967,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,1.24437,,,6.0,period
23708638,0.628089,0.651565,0.639827,1.037377,305,0.2698042828449244,1.3,1.1,0.8919645208681177,2.7,1.6,16.23,0.23,62,0.0284075889674286,1.3,1.0,0.3316182289166308,116.8,12.9,15.0,0.43,1.5921,1.6274,28.3326,0.0369,9.9899,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,0.03669,,,6.0,period
23835292,0.153891,0.651565,0.402728,4.233938,532,0.1203664698832141,28.8,4.0,1.641870904005099,162.0,14.6,14.36,0.36,62,0.0284075889674286,1.3,1.0,0.5618095822481733,118.8,14.2,15.0,0.43,6.4981,6.532,29.5072,0.0146,41.1322,1.5348,1.5836,20.4939,0.0872,4.7024,0.07,1.23576,,L,7.0,period
23846775,0.393023,0.651565,0.522294,1.657829,564,0.0868501109061077,5.2,1.5,1.085879488743429,36.8,6.4,15.04,0.33,62,0.0284075889674286,1.3,1.0,0.5412922152538215,113.3,11.1,15.0,0.43,2.5444,2.5613,58.9449,0.058,37.742,1.5348,1.5836,20.4939,0.0872,4.7024,0.1,0.49501,L,,,
23864723,0.147455,0.651565,0.39951,4.418738,417,0.0450963946491768,5.6,2.0,1.369047401700053,147.1,12.7,14.83,0.76,62,0.0284075889674286,1.3,1.0,0.4996541679126701,103.1,12.0,15.0,0.43,6.7817,6.8156,29.4985,0.0092,44.5206,1.5348,1.5836,20.4939,0.0872,4.7024,0.33,1.26182,,,6.0,period
23997591,0.264577,0.651565,0.458071,2.462667,291,0.1313638982552629,9.5,2.8,1.195329177183599,49.4,7.8,15.21,0.48,62,0.0284075889674286,1.3,1.0,0.3696079524916758,106.2,12.8,15.0,0.43,3.7796,3.7966,58.8235,0.0079,9.3399,1.5348,1.5836,20.4939,0.0872,4.7024,0.05,0.84482,,L,6.0,period
24028630,0.61511,0.651565,0.633338,1.059266,315,0.1896023531584805,1.4,0.9,0.6563961833518889,2.8,1.1,16.02,0.24,62,0.0284075889674286,1.3,1.0,0.5590937231982567,115.7,13.5,15.0,0.43,1.6257,1.6963,14.1703,0.0171,5.8281,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.05756,,,6.0,period
24209652,0.745379,0.651565,0.698472,0.874139,434,0.0819853076902304,4.8,1.4,0.6503353520312201,16.1,2.1,15.89,0.63,62,0.0284075889674286,1.3,1.0,0.444525280507875,87.7,10.9,15.0,0.43,1.3416,1.3756,29.4421,0.0318,13.4508,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,0.13431,,,6.0,period
